text,0,1,2,3,4
"Pink at blue n slipper order ko. Size 38- 39. Un blue skto lng s paa ko pero yung pink super liit, e parehas lng nmn size inorder ko. Pero sobra liit tlg nun pink tila pang 34- 35 lng. Pero nklgay s likod 38- 39. Then why? Bkt d siya ksing size nung blue, d ksing laki. Super liit ntong pink. syang order ko!",0,1,0,0,0
Okay sana. Malakas. Kaso panay basag ung item nung dumating. inelectrical tape ko nalang ung mga basag. Hindi ata naalagaan maigi nung nag dedeliver o nung nag pickup.,1,0,0,0,0
Yung order ko po ay DARK GREY At LARGE po ang inorder ko,0,1,0,0,0
4 stars lang kasi hindi pantay yung unahan at obvious siya mabilis ang delivery though and maganda ang tela. thank you seller,0,0,0,1,0
"May leak po ung isang lotion naka scotch tape sya pro hndi po masyado naka sara ung takip nya. Kunti lang nman ung natapon, Over all ok nman po yung items and Thank you Seller sa freebies",0,0,0,1,0
Maganda kaso mali yung isang bot na binigay imbes na fish sauce naging cooking wine,0,0,1,0,0
Ok nmn Yung product kaso medyo Malaki Sakin at Yung ipitan o dikitan medyo kulang para sa akin,0,0,0,1,0
GANDA NG NECKLACE THANK YOU SELLER SA SUSUNOD ULI AT AFFORDABLE PA AND SINESEND BAGO ISHIP UNG PRODUCT SALAMAT PO KUDOS.,0,0,0,0,1
Midiu maliit lang pala Ang XL piro ok lng Nman dyan na yan eh,0,1,0,0,0
Mabilis sya mabura sa tubig palang bura na Tpos nag delivered masungit pa,1,0,0,0,0
Nakakadismaya ang tagal dumating tapus ganito pa marerecived ko,1,0,0,0,0
Comment ko lang sa product for improvement. Lagi kasi lumuluwag yung allen knots nya. Hassle lang. Kaya pala may kasama allen wrench. Pero dapat sana sa sunod maimprove na dapat hindi luwag ng luwag yung knots.,0,0,1,0,0
Manipis ang tela at hindi maayos ang tahi. hindi man lang dinoble check kung okey yung ipapadala nilang items.,1,0,0,0,0
mganda ung item kaso antagal bago dumating ung order naka ilang follow up pako sa seller at sa courier,0,0,0,1,0
This is our second time to order nung una amazed kami kasi super ganda ng quality ng shirt pero ngayon na disappoint ako kasi sobrang nipis na. I ordered five pa naman kasi I thought ganun parin.,0,1,0,0,0
Fake ipang oras lang ang lamog tapos Pag nilagyan mo ng yelo nag mo. oist sa labas ramdam mo yung lamig sa labas ng bottle sayang lang pera ko. pinag ipunan ko pnmn to,0,1,0,0,0
Merch to ng first bl series na pinanood ko sabi ko hanap lang ako ng pampakilig ehh tapos wala na naaddict na lalo sa bl series more merch to come.,0,0,0,0,1
YEHEY BUTI UMABOT KASI GAGAMITIN KO SYA SA NEW YEAR,0,0,0,0,1
Mabango pero malabnaw. Di ko alam kung normal ba yun,0,0,1,0,0
maganda. kayalang kala ko my frame yung package wala pla. pero buti nlang safe naman naka rating ung item,0,0,0,1,0
yun lang nagtataka lang ako bakit yun spelling ng elastic sa box ay ELSTIC lang kulang ng A? not sure kung fake base sa spelling na nkasulat sa box. try ko lng s forehead ko muna tgnan kung mangangati sana ok lang,0,0,1,0,0
"Dry lang sya pag nilagay sa balat, hindi kagaya nung iba na pag natuyo parang feel mong madulas balat mo, maganda din dahil naka sealed, so yun lang",0,0,0,1,0
Wala man lang bubble wrap. Di secure yung parcel basta na nilagay sa orange package bag na for delivery,1,0,0,0,0
Hindi gumagana Yung charger ng phone. mabilis ma lowbat,0,1,0,0,0
lipstick palang natry ko ok naman. apaka tagal lang dumating hahaha almost 1 month. sa iba kasi kahit overseas galing mga 2wks na pinaka matagal.,0,0,1,0,0
Not sure kung dito ako nagkaroon ng maraming breakouts,0,1,0,0,0
"Manipis, pero kinis di mag hihinulmul tsaka ganda pagka tela nya flexi good na good nipis ngalang shesh",0,0,0,0,1
"Makapal yong tela pero may mali, kasi inorder ko apat na black tas isang gray, tatlong black at dalawang gray ang dumating. Tapos large sana yong isang black, naging medium lahat. Pero ok naman",0,0,0,1,0
Okay sana kaso ung kulay Mali ung dnliver gray po order ko eh green dumating,0,1,0,0,0
"Sakto lang ang laki, akala ko ito na pinakabiggest size ng aveeno. Item is well packaged, matagal lang dumating. Thank you!",0,0,0,1,0
Ang ganda sana magustohan nabg customers ko. Dahl subrang tagal dumating wort it nmn sa pag aantay salamat Kai raider inona tlg mga partial ko. Salamat seller no damage tlg. Buy napo kayu dito super ganda,0,0,0,0,1
I ordered light gray and dark gray. Dumating sa akin light gray at DARK BLUE. Tas quality ng pag tahi 1/ 5. No to this shop anymore.,1,0,0,0,0
Thank you shopee thank you seller! Sobrang ganda ng packaging safe na safe ang item. Legit!,0,0,0,0,1
"Ok naman yong tela nya kaso lng parang hindi worth it yong tela sa, price nya napakamahal pero parang cotton spandex lng ang tela",0,0,0,1,0
Hindi para sa akin pinabili lang ng sister ko di nya pa na try edit ko na lng pag okey thanks seller at kay JT rider sa mabilis na shipping,0,0,1,0,0
Super nipis ng tela nya and hindi rin maganda ang pagka print at pagka tahi nya. Pero mura lng naman sya so ok lng. Overall ok lng.,0,0,1,0,0
Wrong color nmn po eh. OK na sana. Png boy po order q eh preho po wrong color. Dark gray po hnd maroon. Ung png boy dark gray black po hnd pink/ black. Kelangn nyo ata mg pa EO optical sa color blindness.,0,0,1,0,0
Maayos yung pagkakabalot and safe yung pagka deliver. Mabango sya pero madaling mawala ang amoy.,0,1,0,0,0
"Issue: Kahit ino- off ko na, nagflow pa din yung water. UPDATE: After two months of use, sira na siya. Ayaw na mag- charge. Hindi na namin magamit.",0,0,1,0,0
Bakit wala po akong freebie? 1k plus naman po binili ko.,0,0,1,0,0
Medyo na disappoint ako kase nakikita ko sa ibang reviews umiilaw sya pero nung dumating saken hindi naman. At tsaka ang tagal dumating pero understanding naman yon. Yun lang naman yung na disappoint ako pero over all okay naman sya,0,0,0,1,0
Thank you so much sobrang secured nag pagkakadeliver wala problem yung mga orders ko ang gaganda lahat and thank you sa seller pinaship agad order ko nakiusap ako kudos to this shop!,0,0,0,0,1
parang same lng sa ordinary ehh. kz medjo kawang yung pinakasuklay nya. ok sna kung lapat suklay nya sa curler pra naiipit xa. nbudol akoh d2. prang mas ok pa yung ordinary.,0,1,0,0,0
Diko pa naitry pero sana mg work sya. Thank you seller bilis dumating,0,0,0,0,1
kala ko po may freebie as stated sa post po wala nmn po and then basag po yung bottle ng lotion when it arrives sayang ang lotion po natapon sana po nasecure nyo po ang packaging po.,1,0,0,0,0
Now ko lng na notice after 1 month. Kasi nakita ng kapatid ko at tinanong nya ilng inch Nung snbi ko 24 tinawanan ako,0,1,0,0,0
"I am disappointed kc wala n halos laman yung sachet, i know kasi bumibili ako nito s watsons nd d nmn ganito k konti, actually tumatagal sakin to ng 2weeks, 1month kung gamit as spot corrector lng. And d mn lng naka bubble wrap bsta lng nilagay s orange plastic ng spx",1,0,0,0,0
Ang ganda sana nagustuhan Ng asawa ko my free wallet pa sya,0,0,0,0,1
"Sobrang exited ko na mareceived tong order ko kasi ang ganda ng reviews, kaya lang na disappoint ako kasi nd pala sya ung cotton na malamig sa balatung tela nya parang sa kurtina po na manipis kasi tinry ko ilagay ung comforter sa duvet cover pero kita po ung line and kulay kahit may duvet cover",1,0,0,0,0
Akala ko po ba may free bluetooth yung order ko pero simcard lang po yung dumating na free. sana maihabol pa po ideliver ung bluetooth.,0,0,0,1,0
"Sa dami kung inorderan na shop ito lang yung walang ka response response na seller Mali yung color na pinadala nung nakaraan pa ako humihingi ng update Buti pa yung iba ang dali kausap, Lalake mag susuot tapos papadalhan niyo ng color yellow pink Tapos i pm kayo wala kayo response",0,1,0,0,0
Black And gray Ang inorder ko maroon Ang dumatingg bat ganun seller?,0,1,0,0,0
Nalaglag lang pala sa loob mg Buble rap in isa. Pwd na,1,0,0,0,0
Hindi lang naka packed ng mabuti pero okay lang. Thanks.,0,0,0,1,0
"May dent Yung flask na natanggap ko, nawala excitement ko bigla Tthe last time, nahuhulog rubber boot, Ngayon may dent. Yung silicone boot, sana magkasya, may puting particle na di matanggal tanggal. Ewan",0,0,1,0,0
Ang Ganda nya nagustuhan ni madir maganda ung sound may libangan na c madir safe na safe Ang packaging salamat seller.,0,0,0,0,1
"I don' t know, pero para syang fake? Di ata sya legit. Pero shopee mall ko naman binili. Ung nakadikit kasi na sticker parang printed lang or parang basta na. Pero compared sa nabibili sa mall, magkaiba talaga sila. Huhu",0,1,0,0,0
Ok na Sana eh kaso na iba Ang kulay maganda good quality makapal nagustuhan ko sya kaso sa kulay lng nag katalo. Sana next time tama po Ang ibibigay nyu. Ooder ako ulit kc good at maganda sya Sana po tama na ibigay nyu salamat po,0,0,0,1,0
Kulang sakin ng isang straw kung alin pa gusto ko iyun pa yung wala hayssss,0,0,1,0,0
nakaka dismaya po black at dark gray na jogger ang order ko dumating green na dalawa,1,0,0,0,0
Sira yung isang stand. Pero di naman affected tunog. Sana mas maganda maayos pa packaging.,0,0,1,0,0
"Kung dark ang lips mo, di para sayo tong shade na to. Need ko pa mag apply ng tint sa ilalim para maappreciate un color. Sana nagcherry bomb nlng ako if pinkish siguro un lips maganda naman to pero di talaga long lasting. Parang ordinary tint na nilagyan ng lip gloss",0,0,0,1,0
E ano po nangyare. Super yupi ung box tpos 19pcs lng sya. Not sure din kung bago ba ung item. Pano po ba ito. Pwede ko paba irefund ung item.,1,0,0,0,0
"VERY GOOOOOOOOOD! Kung gusto niyo ma- disappoint sa mareresib niyo at ma- stress sa returned item process katulad namin. Highly recommended ito! Grabeeeee! Salamat po seller sa damage item na pinadala niyo. Thank youuuuu talaga sobra. Pinulot lang naman yung pinambili diyan kaya okay lang. Dapat always grateful tayo diba, kaya MARAMING SALAMAAAAT po. Grabe ang saya saya lang talaga. May full video upon opening nito, hindi ma- upload dahil sa more than 5mins duration",1,0,0,0,0
3star medyo matagal lang pong ideliver and hindi po pareho ng size ang liit ng white kaya sorry po kung 3star lang. but if you want to know about the quality maganda po sya at hindi mainit.,0,0,1,0,0
"Maganda po at kumpleto, dto na ako bibili Ng aking paninda, thanks pi",0,0,0,0,1
Isa lang masasabi ko WAG KAYO BIBILI DITO SA SHOP NA TO the seller is NOT accommodating nag request akong palitan yung order ko ahead of time. hindi pa na ship yung orader ko that time sabi ni seller okay” ilang beses kong tinanong puro oo” pero nung dumating hindi napalitan yung order ko,1,0,0,0,0
"Okay naman ung audio, kaso puro bass, and wala way to adjust ung mic echo and volume. di po okay ung mic sabog po ang soundtrip lng ung speaker",0,1,0,0,0
Ang bongga talaga ng packaging ng ninja van mas malaki kaya hiyang hiyang ang aking order,0,0,0,0,1
Ang sayaaaaaaaaaaaa nabili ko lahat ng gusto kong. Will order again!,0,0,0,0,1
Wrong color yng na recieve ko bka nman pwedeng palitan block ang order ko yng yng isa wrong color block ang order bkt maroon yng item.,1,0,0,0,0
Ang pangit ng print as in Overhyped masyado di ganun kaganda printing,0,1,0,0,0
Hindi man lang nilagay sa box. pero mukang secure naman ung item kasi walang natapon.,0,0,1,0,0
"maliit nga yung size niya pero buti nalang nag add ako ng 1size, overall okay naman siya kaya lang may bungi yung lock ng strap hindi ko lang napicturan",0,0,0,1,0
Maganda nmn yung product but may concern is di mn lng sinecure sana binabubble wrap para ayos matanggap ng buyer. Yung ink nya nag kalat sa takip. Nakakadismaya lng yung serbisyo nila.,0,0,1,0,0
"Okay naman, di lang ganon katigas yung support sa likod but it helps naman sa posture maski papaano",0,0,0,0,1
SCAMMER! Sana ikayaman niyo ang hindi pag papadala ng mga items na inorder. DONT ORDER FROM THIS SHOP,1,0,0,0,0
"Sana i- check niyo muna po yung mga products nyo bago nyo po i- ship kasi yung sa akin po grabe po yung dent, but the box is in good condition. Nakakapagtaka lang and the seller is also unresponsive.",0,1,0,0,0
Ok ang unit maganda kaso may basag ang binigay sakin 2 star lang medyo dismayado buy at your own risk,0,1,0,0,0
"Mabilis delivery, Magandq sya pero walang cover so paano sya pag papatungin",0,0,1,0,0
maganda. hndi lugi. sulit sa 115. salamat shoopee sa free delivery. bili ulit ako new shade kc nagustuhan ko. ay nkaka dry pala,0,1,0,0,0
5pcs daw ang sabe kaloka dumating sakin 3pcs lang anu ba naman yan. Ok na sana e!,0,1,0,0,0
effective naman kaso super light lang pala nitong na order ko mabango and malambot sa lips matagal ang shipping sorry po video not related thank you seller,0,0,0,1,0
Ewan kung nasiyahan ako sa 2nd purchased ko d maganda tong 2nd purchased ko.,1,0,0,0,0
MANIPIS YUNG MEDYAS HEHEHEHEHE PERO OKAY LANG SIYA GOODS NAMAN SA PRICE,0,0,1,0,0
"I' m starting to think na fake tong product na nabili ko dito sa store niu. Tingnan niu ang pic ng nasa left side ayus siya pero yung nasa right side natanggal yung mga letters and color niya, and nag leak din siya kasi di maayos ang packaging. So disappointing, ang mamahal pa namn ng mga product niu",0,1,0,0,0
Pagkagising sa umaga Hesus ikaw ang nasa isip Kaya’ t ang buong katawan ko’ y Punong- puno ng pag- ibig Katawan ko’ y napapaindak Puso ko’ y umaawit Ang mga kamay ay kumakaway Sa tugtuging makalangit Beywang ko' y kumekembot Paa ko' y nag cha- chachaPagkagising sa umaga Hesus ikaw ang nasa isip Kaya’ t ang bu,0,0,0,0,1
Okay naman ang item maganda at quality. Nakarating ng walang leak at naka bubble wrap siya kaya safe ang parcel. Vaseline spf24. Maraming salamat po,0,0,0,1,0
"Received na today, maganda naman sya parang color lang sya ng lips parang walang lipstick, magaan din sa lips. Cute din kasi maliit lang",0,0,0,0,1
Ampanget napakalake sa ulo ko tas hindi pa pantay yung mga tahi angnipis pa ng taas kitang kita pag nasisinagan ng liwanag tas antagal bago naideliver almost 10 days,0,1,0,0,0
I ordered black pero red dumating color blond ba ang seller na ito? tapos ang liit ng xxl parang large lang.,1,0,0,0,0
Ok nman yung chair good quality na sana kaso na disappoint ako kasi may damage yung item. Poor logistic pa.,0,0,1,0,0
Sobrang happy ako kc ang bilis dumating and my freebies pa. Super legit talaga. Salamat shoppee,0,0,0,0,1
Disappointed. The box itself is in good condition tska ma ayos pagka handle ng handler/ carrier. ang main problema ang binigay sa akin ni seller damage. Be careful pag nag purchase kayo sa seller na eto wag lagi sa 5 star rating naka tingin.,1,0,0,0,0
Fast and smooth transaction. Happy buyer however i am not sure sa quantity kc sealed pa sya dko mabilang maige since sa booth pa i unpack mga ito. Will change the rating na lang pag sure s bilang but overall happy naman ako and will order more pa soon basta open n bazaar ko Thank you seller. Sana ganto kabilis ulit po thanks a lot.,0,0,0,1,0
My kids love it so much. To the point na ayaw na nilang bumaba.,0,0,0,0,1
Manipis. Hindi maayos pgkatahi. Mura nga pero sayang pera,0,0,1,0,0
"Ok nman cia, 198 pcs, Yan nmn nklagay s description nila 200 more or less ang laman ng 1kl. yun nga lang may ilan n bale",0,0,0,1,0
Okay naman sakto sa price nya may mga sira nga lang na mga sticks at kulang po siya ng isang balot pero na refund ko naman. ang problema yung cashback ko ang nawala. kasalanan ni seller na kulangan ng isa. yung cashback ko nawala. hnd na pala dapat ako nag refund. sayang yung 70 ko.,0,1,0,0,0
May crack yong binigay sakin. Next time paki double check before you deliver,0,1,0,0,0
Ang dami ng damage. Tama naman po yung bayad. Next time be careful naman sa item.,1,0,0,0,0
baller yung dumating and sabi i rerefund ilang days na nakalipas pinabayaan lang SUPER DISAPPOINTED pinili ko pa mandin kayo kase akala ko legit seller kayo hayst,1,0,0,0,0
Ngaun ko lang Nakita Ang pangit Ng second order ko Ang tela Dina cotton at Ang tahi di maganda kaka bwisit pesti Ang kulay Ng sinulid ung tahi puti kagigil,1,0,0,0,0
Di maganda. Mejo manipis. Tsaka may print na mkeps na brand ang banot. Akala ko plain na black lang eeww. nila hndi kinaganda. Lukot. Lukot pa nubg dineliver ekis.,0,1,0,0,0
Ok naman kaso may damage po yung isa naka bubble wrap naman pero walang box kaya siguro nasira sa pagdeliver.,0,0,1,0,0
"Ang daming mali. Poor packaging, nasira yung ibang item. Kulang ng 1 coloring set. Grrrr.",1,0,0,0,0
